image_path,Annotation,file_exists
DbXMjAYSa68_frame_35.png,"Track belongs to the dance-pop and pop genres. The song's peppy and catchy tune gives off an air of happiness and celebration. A vibrant and danceable tune is produced by the prominent use of electronic synths, groovy basslines, and rhythmic percussion. The song's lyrics playfully depict a pleasant and self-assured attitude, with the key themes of confidence and charisma.",True
w-5PHBFLMLk_frame_5.png,"The track falls within the electronic dance music genre, emitting a joyful and energetic vibe. It features a combination of electronic instruments and synthesizers, including a lively bassline and a catchy vocal melody. The setting and central theme revolve around a carefree atmosphere, often depicted in urban or nightlife scenes. The vocals are melodic and enthusiastic, enhancing the overall sense of celebration and enjoyment.",True
u31FO_4d9TY_frame_23.png,"The music track belongs to the hip-hop genre, emanating a vibrant and uplifting atmosphere. It combines groovy basslines, rhythmic drum patterns, and funky guitar riffs to craft a rhythmic composition. The central theme revolves around self-expression and individuality, encouraging people to be true to themselves. ",True
CKmi2JSUZ4E_frame_23.png,"The track in question belongs to the jazz fusion genre, celebrated for its intense and dynamic mood. It features a mix of instruments, including electric guitar, violin, keyboards, bass, and drums, often showcasing fiery and intricate solos backed by a propulsive rhythm section. The central theme of ""Vital Transformation"" is open to interpretation, with the title suggesting a sense of change and evolution, mirrored in the dynamic and evolving nature of the music. While there may not be an official music video, the recording is typically done in a studio setting to capture the intricacies of the performance without background noise. ""Vital Transformation"" has been performed both in studio recordings and live settings, with live performances possibly featuring background chatter or audience noise, adding to the live concert ambiance. The composition is instrumental, and any spoken introductions or announcements in a live performance would likely be delivered professionally, aligning with the high-energy and dynamic nature of the music.",True
55HuQVWTras_frame_5.png,"The music in this track belongs to the hip-hop and rap genre, creating an emotional atmosphere that's a mix of nostalgia and reflection. The composition features a blend of instruments, including melodic piano and rhythmic drums, layered to evoke a sense of melancholy and contemplation. The central theme of the track seems to revolve around reminiscing about the past and reflecting on bygone days. ",True
5zFOf9m03-M_frame_135.png,"The composition in question is Dmitri Shostakovich's ""Symphony No. 5 in D minor, Op. 47,"" a significant piece within the classical orchestral genre. This symphony is a complex and emotionally charged work that evokes a wide range of feelings, including tension, sorrow, defiance, and ultimate triumph. It is orchestrated for a full symphony orchestra, featuring strings, woodwinds, brass, and percussion instruments.",True
GK5O5-LPB7g_frame_25.png,"The track belongs to the electro house and progressive house genres, evoking a joyful and carefree atmosphere with a lively tempo and energetic production. It incorporates electronic synthesizers, keyboards, and electronic drum beats in a sequence that sustains its dynamic energy. The central theme is one of celebration and living in the moment, often associated with the club and dance scene. The official music video typically features urban and nightlife settings, reflecting the track's upbeat and lively nature.",True
rVeMiVU77wo_frame_135.png,"The vedio belongs to the electronic and indie rock genre. Instead of being happy or sad, the song has a haunting and strong mood that is characterized by its creepy and unpleasant tone. Guitar, synths, and percussion are used in the song, which has a progression that gradually heightens the tension. Obsessional and tense interpersonal interactions seem to be the main themes.",True
fWNaR-rxAic_frame_33.png,"The music track is classified as pop and exudes an infectious, upbeat mood with a catchy melody. It features a composition with synthesizers, guitars, and percussion, building to an energetic chorus. The central theme revolves around a playful romantic encounter. The video is set in a suburban neighborhood without notable background noise, and it doesn't seem to be a live performance. The narrator's voice is light-hearted and conversational, aligning with the carefree tone of the song.",True
Fpu5a0Bl8eY_frame_36.png,"The music track belongs to the new wave genre and carries an upbeat, lively tone with a tinge of urgency. It is driven by a combination of synthesizers, electric guitar, and drums, creating an energetic composition. The central theme of the track revolves around the accidental triggering of a nuclear war, embodying elements of protest and political undertones. The video was filmed in an urban setting, featuring cityscapes and open fields, with occasional chattering noise in the background, adding to the atmosphere. It was not recorded in a live performance but as an official music video. The vocalist's voice is vibrant and passionate, delivering the lyrics with a sense of urgency and determination.",True
3ADlW2EqcMo_frame_35.png,"This emotionally charged song falls into the rock and power ballad genre, evoking intense feelings of love, longing, and tenderness. It is characterized by a powerful sequence of instruments, typically featuring electric guitars, drums, and orchestral elements like strings and piano, creating a grand and sweeping composition. The central theme of the track revolves around a deep and passionate romantic connection, expressing a desire not to miss a moment with a loved one. ",True
BI7XTl0OvuE_frame_95.png,"The track belongs to the electronic dance genre, evoking a strong sense of emotional intensity and longing. It employs electronic instruments, primarily synthesizers, with a gradual build-up and climactic drop in the music, creating a powerful and somewhat haunting atmosphere. The central theme often revolves around love, relationships, and the pursuit of clarity, with lyrics and music that convey a deep sense of yearning and introspection. The video is typically filmed in a variety of settings, including urban landscapes, sometimes with background chatter contributing to the overall ambiance. It is usually not a live performance but a professionally produced music video. The vocals are passionately delivered with a soulful tone, effectively resonating with the emotional depth of the composition.",True
87jIdvGPDj4_frame_13.png,"
The music track in question belongs to the indie rock genre and evokes a bittersweet, nostalgic emotion. It features a rich composition with a mix of electric guitars, drums, and keyboards, creating a layered and dynamic sound. The central theme of the track seems to revolve around the passage of time and a longing for the past",True
PfajXCs8aIQ_frame_289.png,"The track in question falls within the jazz fusion genre and evokes a joyful and optimistic mood. It features a range of instruments, including electric keyboards, saxophones, electric guitar, bass, and drums. The composition typically starts with a melodic electric keyboard riff, followed by saxophone solos and rhythmic accompaniment. The central theme of the track revolves around optimism and encouragement, encouraging listeners to follow their hearts and embrace positivity. While specific details about the video recording are not provided, such tracks are usually recorded in a studio setting to capture the nuances of the performance without background noise. ""Follow Your Heart"" has been performed both in studio recordings and live settings, with live performances possibly incorporating audience noise or chatter, enhancing the live concert experience. The composition is instrumental, and any spoken introductions or announcements in a live performance would likely be delivered in a lively and encouraging tone, aligning with the optimistic and joyful nature of the music.",True
0PRzlpvHLPE_frame_55.png,"The track belongs to the Indian Bollywood and patriotic genre, creating a jubilant and uplifting atmosphere that conveys feelings of celebration and national pride. Its composition features a blend of traditional and modern instruments, with brass, percussion, and electronic elements that result in a lively and rhythmically rich arrangement. The central theme revolves around patriotism and unity, often depicted as a call to action for positive change. ",True
KDxJlW6cxRk_frame_23.png,"The music track typically falls within the electronic or synth-pop genre, exuding an energetic and upbeat atmosphere. It features a mix of instruments, including synthesizers, drum machines, and occasional electric guitars, intricately layered to create a dynamic and danceable composition. The central theme often revolves around the energy and vibrancy of nightlife in urban settings. ",True
3iV_1ESMHaI_frame_65.png,"The song belongs to the indie rock and indie folk genres, and it exudes a poignant and melancholic feeling, evoking a sense of deep sadness and introspection. The composition primarily features acoustic guitar, gentle piano, and subtle percussion, with a stripped-down arrangement that emphasizes the song's emotional weight. The central theme of the track revolves around love and mortality, exploring the idea of unwavering commitment even in the face of death. The music video typically showcases a simple and intimate setting, often featuring the artist performing the song in a studio or live performance, with no chattering noise in the background. It is usually recorded in a studio setting, with the lead vocalist delivering the lyrics in a soft, tender, and heartfelt manner that resonates with the song's themes of love and devotion.",True
Q04ILDXe3QE_frame_47.png,"This Electronica track blends Techno and Ambient elements to evoke a contemplative and somewhat haunting mood. It employs a variety of electronic instruments to construct a progressively immersive soundscape with pulsating basslines and layered synth textures. The track doesn't follow a specific narrative but takes the listener on an atmospheric journey, building tension and release. The accompanying music video was shot in the Californian desert, emphasizing isolation and eerie desert landscapes. It is often performed in a live setting with synchronized visuals to enhance the experience, featuring no vocals but letting the electronic instrumentation set the tone.",True
MhAE3lQ_FHg_frame_55.png,"The music track belongs to the genre of romantic ballad and exudes a deeply emotional and haunting atmosphere. It typically features orchestral instruments, such as strings and a piano, arranged to create a melodious and passionate composition. The central theme of the track often revolves around longing, desire, and the intensity of love. ",True
g_uoH6hJilc_frame_30.png,"The song falls into the dance-pop genre and evokes feelings of joy and celebration with its lively and upbeat tempo. It utilizes electronic instruments like synthesizers and drums to create an infectious composition. The music video is set in an urban environment with a club-like atmosphere, featuring energetic crowds dancing in the background, providing a dynamic visual element. The singer's voice is confident and matches the song's celebratory theme.",True
Tqc_EhmL8-E_frame_16.png,"This vibrant track, characterized by energetic vocals, a dynamic rhythm section, groovy guitar, and spirited horns, exudes a sense of empowerment, confidence, and a lively, upbeat atmosphere. The composition begins with vibrant vocals and is complemented by a tight rhythm section and lively instrumentation, encouraging self-expression and embracing individuality. The central theme revolves around asserting one's independence and celebrating uniqueness, embodying a spirit of freedom and empowerment.",True
Wjq7x2d_s1w_frame_55.png,"The track, belonging to the alternative R&B genre, evokes a sense of longing and introspection, with a haunting and contemplative atmosphere. Driven by synthesizers and electronic elements, the composition starts gradually, layering vocals and incorporating ambient sounds to amplify the emotional impact. The central theme explores desire, introspection, and the complexities of relationships, portraying a narrative of uncertainty and vulnerability.",True
IkLpSgnEqw4_frame_41.png,"This music piece belongs to the calypso genre, radiating feelings of joy and vivacity. It's a lively and upbeat composition featuring a variety of instruments, commencing with the delightful sound of steel drums, followed by rhythmic marimbas, and a lively horn section. The central theme of the track revolves around the underwater world and the carefree, vibrant life beneath the sea. The video is likely recorded in a tropical, aquatic setting, with the occasional sound of water bubbles and marine life in the background. It's not a live performance but a studio recording. The voice is animated and enthusiastic, with a playful and inviting tone, narrating the wonders of the underwater realm.",True
8-bgiiTxhzM_frame_22.png,"
The music track belongs to the new wave and pop genres, evoking a sense of energetic tension and mystery. It features a complex composition with synthesizers, bass guitar, drums, and electric guitar, creating a layered sound. The video is set in an urban environment, showcasing city streets and nightclubs with no background chattering noise. While the video appears to be a staged performance rather than a live recording, the vocalist delivers the lyrics with a mix of singing and rapping, reflecting the song's edgy and distinctive tone.",True
lDK9QqIzhwk_frame_47.png,"This track belongs to the rock genre and evokes feelings of determination and optimism. It incorporates various instruments, including electric guitars, drums, bass, and keyboards, layered to create a dynamic and uplifting composition. The central theme revolves around overcoming challenges and persisting through adversity, emphasizing the importance of resilience and perseverance. ",True
oG3o3C9wYXs_frame_136.png,"The track typically falls within the ambient/electronica genre and evokes a wide range of emotions, from euphoria to introspection. It is primarily electronic in nature, featuring synthesizers, drum machines, and manipulated audio samples to create a complex and evolving sonic landscape. The central theme often explores the intersection of technology, humanity, and emotional experience, resulting in a composition that's both danceable and contemplative.",True
AqyAmmEkVvI_frame_185.png,"The video belongs to the folk and indie folk genres and is distinguished by acoustic music and deep lyrics.The song's mood is melancholy, introspective, and slightly nostalgic.The banjo, cello, and acoustic guitar are all strongly featured in the song. The banjo and cello are then included, which give the arrangement depth and a melancholy feel. ",True
dp45V_M4Akw_frame_34.png,"The contemporary R&B track evokes a sense of vulnerability and introspection, exploring personal struggles and the desire for self-acceptance. Utilizing a blend of soulful vocals, gentle guitar, and electronic beats, the composition complements the emotional depth of the lyrics. The central theme revolves around self-reflection and navigating societal expectations, creating an intimate and genuine narrative.",True
goeOUTRy2es_frame_8.png,"In a grand and historically adorned concert hall, a live piano performance unfolds, capturing the spirit of Hungarian culture. The composition, a passionate and dynamic rhapsody, takes the listener on a journey through a spectrum of emotions. It begins with a mysterious and haunting introduction, transitions into intense and dramatic passages, and culminates in a triumphant and joyous finale.",True
wo1OwRTRKRk_frame_85.png,"The track is characterized by its blend of rock and pop genres, and it exudes a lively and celebratory atmosphere. It prominently features instruments such as piano, bass guitar, drums, and electric guitar, with a sequence that builds progressively, creating a catchy and energetic composition. The central theme of the track is about a fictional band and their charismatic leader, conveying a sense of excitement and admiration. There is no official music video for this song, but it has been performed in various live settings, often with an enthusiastic audience. The vocals are delivered with a flamboyant and charismatic tone, enhancing the song's celebratory and theatrical quality.",True
WKWG4zCALoE_frame_65.png,"The song falls under the dark pop and alternative music categories. The song has a gloomy and alluring mood that is haunting and mysterious. Its minimalistic percussion, ethereal vocal layering, and electronic synths combine to create a haunting and entrancing piece. The idea of seduction and the alluring power of a siren's call serve as the song's main themes.",True
oOT2-OTebx0_frame_95.png,"The track belongs to the electronic pop and experimental genre, delivering a haunting and melancholic ambiance that evokes a profound sense of introspection and sadness. It integrates a piano as a key instrument, supported by electronic elements and a distinctive use of bass, initially following a minimalist approach before progressively building layers to intensify its emotional depth. The central theme revolves around the aftermath of a relationship, delving into feelings of limitation, loss, and the struggle to accept the reality of faded love.",True
I_2D8Eo15wE_frame_38.png,"
The music track in question belongs to the rock genre, evoking an intense and exhilarating mood. The composition prominently features electric guitar, bass, and drums in a powerful sequence, creating a dynamic and energetic sound. The central theme of the track seems to revolve around desire and attraction. ",True
KnIJOO__jVo_frame_40.png,"
The music track belongs to the new wave genre, characterized by its energetic and upbeat vibe. It exudes a feeling of joy and excitement with a hint of playfulness. The composition primarily features synthesizers and electric guitars, creating a dynamic and catchy arrangement. The central theme of the track is an optimistic outlook on life and the element of chance. The video appears to be recorded in a vibrant, urban setting, contributing to the lively atmosphere. It's not specified whether the track was recorded in a live performance, but the vocals are characterized by a spirited, confident tone, and the singer's voice is expressive, enhancing the overall exuberance of the song.",True
3TiYGxOQDYw_frame_33.png,"In a recording of Beethoven's ""Piano Concerto No. 5 in E-flat major,"" the piano commands center stage, accompanied by a full orchestra, with the aim of delivering a grand and triumphant performance. This classical composition, often referred to as the ""Emperor Concerto,"" resonates with feelings of joy and nobility, exuding an uplifting and celebratory spirit. ",True
F2RnxZnubCM_frame_27.png,"The music track belongs to the ballad genre, exuding deep and profound emotions, evoking a sense of melancholy and nostalgia. The composition combines orchestral and contemporary instruments, creating a layered arrangement that builds gradually, intensifying the emotional impact. The central theme revolves around a powerful and enduring love story.",True
yohpXtf6CaM_frame_51.png,"The track falls within the contemporary jazz genre and exudes a sense of optimism and joy. It features a lively and vibrant musical arrangement, typically incorporating instruments such as piano, brass, and a rhythm section. The song's central theme revolves around the belief in finding true love in the future, encouraging an optimistic and open outlook even in the face of life's challenges. The official music video appears to have been recorded in a controlled studio or set environment, likely lacking significant background noise or audience chatter as it's not a live performance. The vocal delivery is characterized by a smooth and emotive quality, with an engaging and optimistic tone that perfectly reflects the song's themes of hope and anticipation, making it an uplifting and heartfelt piece within the contemporary jazz genre.",True
uUyBkJfU6OI_frame_25.png,"The track in question is a traditional Brazilian samba song, specifically samba de roda. It radiates a joyful and celebratory atmosphere, capturing the vibrant spirit of Brazilian culture. The composition features a range of instruments, including the pandeiro, cavaquinho, and various percussion instruments, creating a lively and rhythmic rhythm. The central theme revolves around celebrating local culture, traditions, and the joy of life in Brazil. Video recordings may capture live performances in festive settings, such as Brazilian carnivals or dance clubs, with audible chattering from the enthusiastic audience. The singer's voice is typically dynamic and spirited, reflecting the song's exuberant and celebratory nature, encouraging the audience to join in and dance along.",True
bKZTnnFU9HA_frame_40.png,"This music track falls within the Bollywood or Indian film music genre and primarily exudes feelings of love, romance, and nostalgia. It incorporates a diverse range of instruments, such as violins, pianos, acoustic guitars, and percussions, which are orchestrated to create a rich and emotional composition. The central theme often revolves around love, heartbreak, and the complexities of human emotions. ",True
UoKvUYbGu7A_frame_29.png,"The music track falls within the country and folk genre, exuding a melancholic and reflective atmosphere. The instrumental arrangement includes acoustic guitar, harmonica, pedal steel guitar, and gentle percussion, layered to create a haunting and emotive composition. The central theme of the track revolves around friendship, betrayal, and the challenges of a life on the run.",True
HfQnc08dNng_frame_25.png,"The track in question is a classic within the traditional pop and vocal jazz genres, characterized by its joyful and adventurous mood. Commonly featuring a full orchestra with brass instruments, woodwinds, strings, and percussion, the song typically starts with a lush orchestral introduction, followed by vocals, instrumental sections, and solos. Its central theme revolves around the exhilaration of embarking on a thrilling journey and exploring the world, capturing the essence of wanderlust and the joy of new adventures. While live performances might include audience applause, the original recording generally lacks background chatter. The vocal style, exuding charisma and enthusiasm, invites listeners to come along on a musical journey and share in the excitement of new experiences.",True
av3wkasS-WQ_frame_31.png,"The song in question, belonging to the Rock en Español genre, conveys a sense of emotional turbulence, blending melancholy and introspection. The instrumentation features a progression from acoustic guitar chords to the inclusion of electric guitar and percussion, intensifying as the song unfolds. Its central theme explores betrayal and disillusionment metaphorically depicted through the symbolism of a deceptive ""butterfly,"" cautioning against misplaced trust.",True
HTDjD_UdJYs_frame_107.png,"The track belongs to the genre of Electric Blues, The composition features expressive vocals that convey the depth of emotion in the lyrics, accompanied by a soulful electric guitar that sets a mournful tone. The bass guitar and drums provide a steady rhythm, complementing the emotional delivery. The central theme revolves around heartbreak and the end of a romantic relationship, reflecting on the pain and sorrow that follow. The voice is rich and emotive, perfectly capturing the anguish and heartache depicted in the lyrics. ",True
IUZEtVbJT5c_frame_25.png,"The music track in question belongs to the classical oratorio genre and exudes a profound sense of joy and celebration. It features a full orchestra, including strings, brass, woodwinds, and percussion, accompanying a choir. The central theme revolves around praise and adoration within the context of the larger work it belongs to. ",True
nVrdXUHvsF0_frame_34.png,"
The music track belongs to the rock genre, exuding a powerful and energetic vibe. It features a dynamic ensemble of instruments, with electric guitars, drums, and bass driving the composition. The central theme of the track is intense and assertive, conveying a sense of determination and resolve. The live video was recorded in a vibrant concert setting, with the roar of the crowd adding to the electrifying atmosphere. The track is a live performance, and the vocalist's voice is characterized by a raw, raspy tone, delivering the lyrics with an electrifying energy and commanding stage presence.",True
Jrlhn1H1EWw_frame_32.png,"The track belongs to the soul and R&B genre and radiates a strong sense of joy and community. It incorporates a rich ensemble of instruments, typically commencing with a melodic piano or keyboard and gradually introducing lively, rhythmic elements such as drums and percussion. The core theme of the song centers around the ideas of support, unity, and reliance on one another during trying times. ",True
1x1wjGKHjBI_frame_65.png,"The song can be classified as indie pop and alternative rock. It exudes an overwhelmingly joyful and celebratory feeling, with its energetic and infectious melody. It features a combination of instruments, including guitars, keyboards, drums, and bass, layered to create a vibrant and buoyant composition. The central theme of the track revolves around youthful exuberance and the excitement of living in the moment. ",True
_LaMC--Et5Y_frame_45.png,"The music track belongs to the Nu Metal genre and evokes a sense of introspection and melancholy, creating a somewhat haunting and emotional atmosphere. It combines various instruments in a specific sequence, commencing with soft acoustic guitar and ethereal vocals, followed by electric guitar, bass, and drums that progressively intensify the composition. The central theme of the track is rooted in nostalgia and reflection, along with a feeling of being trapped in a particular moment in time. It explores the passage of seasons and the accompanying changes. ",True
A0dfzWXhPQM_frame_31.png,"The song in question is a rock ballad with a haunting and emotional quality. It prominently features electric guitars, synthesizers, and a full band arrangement, with the instruments building in intensity as the song progresses. The central theme of the track appears to revolve around heartache and loss. ",True
NI6aOFI7hms_frame_130.png,"The music track belongs to the genre of alternative pop-rock. It exudes a mix of emotions, primarily leaning towards a bittersweet and somewhat melancholic vibe. The song features a combination of instruments, starting with a catchy guitar riff, followed by a rhythmic drumbeat, and soft, melodic keyboards, creating a layered and dynamic composition. The central theme of the track revolves around unrequited love and the feeling of being foolishly in love",True
Rp8WL621uGM_frame_22.png,"
The track belongs to the funk and R&B genre, radiating a joyful and lively atmosphere. It incorporates a dynamic mix of instruments, including a prominent bassline, groovy guitar riffs, and a spirited rhythm section, creating an infectious groove. The song's central theme revolves around love and desire, which is reflected in the music video's vibrant studio setting with background chatter. The video seems to capture a live performance, featuring a charismatic stage presence and a smooth, sultry voice that conveys a confident and flirtatious tone.",True
ldWU-Wp-ZmQ_frame_27.png,"The track, falling within the realm of electronic R&B/pop, emanates feelings of intense infatuation and longing, juxtaposing an upbeat melody with a subtle melancholic undertone. It employs a blend of electronic elements like synthesizers, rhythmic beats, and layered vocals, starting with a catchy beat and progressing to a dynamic chorus. Thematically, it delves into the inexplicable allure and desire one feels towards someone, exploring the emotional journey of infatuation and its influence on thoughts and actions.",True
YQ1LI-NTa2s_frame_65.png,"The tune is a song that belongs to the experimental pop and indie pop subgenres. The song conveys a spirit of joy and playfulness. It combines a variety of sounds, such as ukulele, percussion, and electronic loops, and layers them to produce a sophisticated and rhythmically interesting piece. Although the track's fundamental topic is left to interpretation, it has aspects of empowerment and self-discovery. ",True
L8cCPH1qnYI_frame_40.png,"The music track in question belongs to the indie pop genre, offering a whimsical and joyful atmosphere that is complemented by a mix of lively guitars, synths, and playful percussion. The composition creates a vibrant and catchy melody, and the central theme appears to be somewhat enigmatic, revolving around the idea of transcending the ordinary and experiencing a dreamlike, otherworldly state.",True
2VN8zH366M8_frame_88.png,"The music track in question falls within the jazz genre, characterized by a joyful and groovy mood. It features a quintet arrangement, with instruments like the piano, tenor saxophone, double bass, drums, and trumpet working in harmony to create an upbeat and catchy composition. ""Cantaloupe Island"" primarily focuses on a lively, danceable groove, encouraging a sense of enjoyment and movement. There is no specific video associated with the track, but performances typically occur in various settings, like jazz clubs or concert stages, with background sounds of a live jazz performance, including audience chatter and applause. The piece is instrumental, conveying a celebratory and energetic atmosphere through the instruments themselves.",True
y1tKTjRgJuE_frame_27.png,"This lively track, characterized by a groovy bassline, rhythmic drums, funky guitar riffs, horns, and spirited vocals, exudes an atmosphere of joy and energy, encouraging lively celebration and dance. The composition starts with a catchy bassline and drumbeat, setting an infectious rhythm that complements the lively guitar, horns, and vocals, creating an engaging and danceable sound. The central theme revolves around the excitement and joy of music, inviting listeners to let loose and move to the beat.",True
6DHDIDgn2oA_frame_40.png,"The track embodies an energetic and vibrant ambiance, epitomizing the lively spirit of a celebration with its pulsating rhythm and dynamic beats. Its composition features a mix of electronic elements and percussive instruments arranged in a way that amplifies the electrifying essence of the genre. Thematically, it exalts the lively and party-centric nature of the genre, inviting listeners to embrace the beat and revel in the moment.",True
J7eHoNbljKI_frame_6.png,"The track can be best described as a fusion of orchestral and choral music, creating a haunting and enigmatic atmosphere. It carries a complex emotional landscape, blending elements of melancholy and subtle hope. The composition is richly orchestrated, featuring strings, woodwinds, and choral voices that combine to form a lush and ethereal sonic tapestry. Its central theme often explores the interplay between light and darkness, aligning with the overarching themes of the associated anime or media.",True
AjWokqBxODs_frame_71.png,"The music track falls under the genre of pop rock. It exudes a mixture of feelings, primarily conveying a sense of nostalgia and introspection, with moments of joy and longing. The composition prominently features piano, guitar, drums, and various orchestral elements in a harmonious sequence. The central theme revolves around the life and career of the singer, drawing on personal experiences and emotions. ",True
LRP8d7hhpoQ_frame_65.png,"The song in question is an emotionally charged and versatile piece that transcends any specific genre classification. Its poignant and haunting melody is carried by a delicate acoustic guitar at the start, later complemented by strings, such as a violin or cello, as the song builds in intensity. The composition explores intricate emotions of love, loss, and redemption.",True
5Rswx2Z7SDw_frame_65.png,"Dance-pop and disco music makes up the audio, and it is noted for its lively, happy tone.It evokes joyful and festive feelings.An catchy groove is created through the composition's significant use of electronic synthesizers, a powerful bassline, and a danceable ",True
4nC8WjPFnGU_frame_125.png,"The song is in folk and acoustic genres. The track exudes a melancholic and contemplative mood.The composition primarily features artist's finger-picked acoustic guitar, creating a gentle and intimate atmosphere. His soothing vocals take center stage, accompanied by minimalistic instrumentation that includes subtle percussion and harmonies, giving the song a hauntingly beautiful quality.",True
awMIbA34MT8_frame_50.png,"The music track, rooted in Southern hip-hop, evokes a celebratory and soulful atmosphere, blending joy and a strong sense of unity. Its composition weaves together a variety of instruments, prominently featuring piano, strings, and horns, creating a melodic and soulful sound. The central theme of the track revolves around love, commitment, and loyalty, and it celebrates the strength of relationships. ",True
EJIDnsi7r8o_frame_15.png,"The track falls within the Afrobeat genre, characterized by its blend of contemporary and traditional African musical elements. It conveys a sense of longing and determination, capturing the emotions associated with pursuing romantic aspirations. The composition features a variety of instruments, contributing to an engaging and rhythmic flow.",True
S0qrinhNnOM_frame_32.png,"The track, falling within the genre of Contemporary R&B, evokes a sense of melancholy, introspection, and emotional struggle, creating a deeply reflective and poignant atmosphere. The composition typically features soulful vocals, piano, strings, and subtle percussion, gradually building to enhance the emotional impact. The central theme revolves around coping with inner pain and the journey towards healing, delving into the process of finding solace amidst personal challenges.",True
A9hcJgtnm6Q_frame_5.png,"
The track falls into the pop genre with country and electronic influences, conveying a complex emotional palette of melancholy and resilience. Various instruments, including guitars, synthesizers, and percussion, are skillfully woven into the composition. The theme revolves around the intricacies of love and heartbreak, set against desert landscapes and a bustling nightclub, with chattering background noise. Although not a live performance, the video is well-produced, and the narrator's voice exudes vulnerability and reflection, enhancing the storytelling",True
8-F4YXptiZA_frame_17.png,"The music from this artist combines elements of hip-hop, spoken word, and alternative rap, creating a rich and emotionally charged sonic experience. The compositions often include instruments like piano, synthesizers, and drums, layered to evoke a wide range of emotions. The themes explored in the music are diverse, covering topics such as personal growth, social commentary, and self-reflection.",True
f5VGto1-N8U_frame_115.png,"The music track falls under the country genre and exudes a melancholic and reflective mood. It incorporates a variety of instruments, starting with acoustic guitar and soft piano, creating a mellow atmosphere. The central theme revolves around nostalgia and the complexities of past relationships.",True
6YNZlXfW6Ho_frame_17.png,"The track, categorized under R&B and contemporary R&B, exudes a sense of joy and new love, capturing a lively and enamored ambiance through modern R&B elements. Its composition features catchy beats, smooth vocals, and electronic synthesizers, blending to create an upbeat and infectious rhythm. The central theme revolves around the excitement and happiness experienced in the early stages of a romantic relationship.",True
cSxW59KalkA_frame_36.png,"The track, belonging to the Regional Mexican genre, evokes deep feelings of heartbreak and sorrow, portraying a melancholic and haunting tone. Traditional Sierreño instruments like requinto, guitarra quinta huapanguera, and bajo sexto blend in a sequential composition, enhancing the emotional narrative. ",True
j2u5Gbadn7o_frame_12.png,"The music track belongs to the Afrobeat or Afrobeats genre, known for its infectious rhythms and fusion of African musical elements with contemporary styles. ""Wo!!"" exudes a lively and celebratory feeling, creating an energetic and danceable atmosphere. The composition likely incorporates a mix of traditional and modern instruments, with rhythmic drums, vibrant percussion, and possibly synthesizers, all contributing to the dynamic sound. The central theme of the track might revolve around enjoyment, partying, or expressing a carefree attitude.",True
OC5zHACynR4_frame_130.png,"The song falls within the post-punk and indie rock genres and exudes a brooding and somewhat haunting atmosphere. The composition features electric guitar, bass, drums, and synthesizers, with a driving bassline and sharp guitar riffs creating a sense of urgency. The central theme of the track explores themes of desire, longing, and the challenges of romantic relationships. The music video is typically set in various urban locations, often featuring dimly lit interiors and atmospheric visuals that match the song's moody tone. It's primarily a studio recording with the lead vocalist delivering the lyrics in a somber and introspective tone, adding to the song's overall sense of melancholy.",True
Y90LJipRCFk_frame_31.png,"The music track falls into the Thrash Metal genre, emitting intense and aggressive emotions. It showcases a barrage of instruments, including electric guitars, thunderous drums, and a relentless bassline, all coming together to create a ferocious sonic experience. Typically commencing with a powerful guitar riff, it builds into an unrelenting sequence of instrumentation. Lyrically, it often delves into themes of violence, chaos, or destruction, honing in on the darker aspects of human nature. ",True
Gpp75gQ-T6Y_frame_59.png,"The composition is emblematic of the blues genre, a cornerstone of American music known for its emotional depth and expressive storytelling. It evokes a melancholic and nostalgic ambiance, delving into the themes of sorrow and longing. The instrumentation typically includes piano, trumpet, clarinet, and sometimes vocals, each playing their part to evoke the intended emotions. The central theme of the piece revolves around heartbreak, capturing the essence of lost love and the struggles of life.",True
qSeiG6qMhaI_frame_35.png,"The music track belongs to the post-hardcore or alternative rock genre, resonating with deep and emotive sentiments. It features a blend of instruments, including electric guitars, bass, and drums, which gradually intensify as the composition progresses. The song's central theme seems to revolve around feelings of nostalgia and introspection, evoking a haunting and melancholic atmosphere.",True
vMg_OQfo52E_frame_5.png,"Decisive Battle is a high-energy instrumental piece commonly found in the soundtrack of action-adventure video games and anime series. The track exudes a sense of urgency and excitement, evoking feelings of tension, determination, and anticipation. It prominently features a range of orchestral instruments such as strings, brass, and percussion. The composition typically starts with a fast-paced string section, building tension, and is joined by powerful brass and percussion to create a grand and epic sound. ",True
3n6ALtu5OxU_frame_27.png,"The track, belonging to the Rock en Español genre, resonates with a joyful and celebratory ambiance, evoking a sense of happiness, friendship, and togetherness. Lively guitar riffs and energetic drumbeats mark the composition, initiating a vibrant rhythm that complements the uplifting mood, embodying the theme of camaraderie and the joy of having a multitude of friends. ",True
3rxXiYb1YCs_frame_21.png,"The track merges Sierreno and Reggaeton genres, offering a vibrant and energetic experience that embodies confidence and celebration. The composition features a fusion of acoustic guitars with modern electronic beats and basslines, presenting an upbeat and rhythmic vibe. The central theme revolves around asserting one's position and individuality, encapsulating self-assuredness and empowerment.",True
YYe4fxRAQv8_frame_17.png,"The featured music track, originating from the game ""Undertale,"" falls within the electronic and chiptune genre, conveying a mood of determination, intensity, and excitement closely associated with in-game battle sequences. The composition predominantly relies on synthesized instruments, electronic beats, and chiptune elements, deftly layered to construct a dynamic and high-energy arrangement. ",True
